"","Subset_1","Subset_2","Subset_3","Subset_4","Subset_5","Subset_6","Subset_7","Subset_8","Subset_9","Subset_10","Subset_11","Subset_12","Subset_13","Subset_14","Subset_15","Subset_16","Subset_17","Subset_18","Subset_19","Subset_20","Subset_21","Subset_22","Subset_23","Subset_24","Subset_25","Subset_26","Subset_27","Subset_28","Subset_29","Subset_30","Subset_31","Subset_32","Subset_33","Subset_34","Subset_35","Subset_36","Subset_37","Subset_38","Subset_39","Subset_40","Subset_41","Subset_42","Subset_43","Subset_44"
"21",1.82590233545648,0,0.0212314225053079,0.0424628450106157,0.424628450106157,0,0,0.0212314225053079,0.276008492569002,0.127388535031847,0.0636942675159236,0.0636942675159236,1.01910828025478,0.191082802547771,0.29723991507431,1.59235668789809,51.8259023354565,0.976645435244161,0.127388535031847,1.6348195329087,3.07855626326964,12.9299363057325,2.71762208067941,0.318471337579618,0.169851380042463,0.212314225053079,0.955414012738854,0.148619957537155,0.212314225053079,0.806794055201699,0.530785562632696,0.191082802547771,0.29723991507431,1.18895966029724,0.254777070063694,0.530785562632696,13.2908704883227,0,0.955414012738854,0,0.0212314225053079,0.29723991507431,0.29723991507431,0.0636942675159236
"22",0.743099787685775,0,0,0,0,0,0,0,0,0,0,0,0.0212314225053079,0,0,0,0,0.0212314225053079,0.764331210191083,0.0212314225053079,0.0849256900212314,0.318471337579618,0,1.01910828025478,0.0212314225053079,0,0.191082802547771,1.97452229299363,1.12526539278132,0.318471337579618,32.7813163481953,56.0509554140127,0.424628450106157,0.467091295116773,0.0424628450106157,0.276008492569002,0.424628450106157,0.424628450106157,2.4203821656051,0,0.0212314225053079,0,0.0424628450106157,0
"23",1.52866242038217,0.318471337579618,1.23142250530786,0.849256900212314,17.7494692144374,0.743099787685775,0.212314225053079,0.29723991507431,1.14649681528662,0.679405520169851,3.33333333333333,5.35031847133758,0.233545647558386,1.29511677282378,2.29299363057325,0.424628450106157,0.0212314225053079,0,0.318471337579618,0.424628450106157,0.127388535031847,0,1.46496815286624,1.33757961783439,0.552016985138004,7.70700636942675,0.997876857749469,0.573248407643312,30.4883227176221,0.191082802547771,0,0,3.14225053078556,1.29511677282378,0.29723991507431,2.73885350318471,1.16772823779193,0.530785562632696,0,0,3.58811040339703,4.94692144373673,0.106157112526539,0.29723991507431
"24",2.35668789808917,0.360934182590234,0.318471337579618,0.339702760084926,5.54140127388535,0.0424628450106157,0.148619957537155,0.29723991507431,1.38004246284501,2.82377919320594,1.80467091295117,24.3524416135881,0,10.3397027600849,3.5244161358811,10.0424628450106,0.0424628450106157,0,5.85987261146497,1.8895966029724,0.912951167728238,0.0212314225053079,5.75371549893843,1.48619957537155,2.22929936305732,15.6050955414013,0.339702760084926,0.467091295116773,0.169851380042463,0.169851380042463,0,0.0212314225053079,0.169851380042463,0.0849256900212314,0.0849256900212314,0,0,0.997876857749469,0.0212314225053079,0,0,0,0,0
"25",3.20594479830149,0,0.445859872611465,0.509554140127389,0.360934182590234,0.424628450106157,0.0636942675159236,0,0.212314225053079,0.191082802547771,0.764331210191083,0.997876857749469,8.68365180467091,0.148619957537155,2.80254777070064,0.679405520169851,0.169851380042463,0.127388535031847,0.0212314225053079,0.467091295116773,1.10403397027601,1.06157112526539,1.40127388535032,1.44373673036093,0.318471337579618,4.35244161358811,17.0488322717622,1.42250530785563,3.37579617834395,1.04033970276008,0.59447983014862,0.127388535031847,1.69851380042463,7.40976645435244,1.01910828025478,4.6072186836518,12.9299363057325,0.636942675159236,2.63269639065817,0.0849256900212314,2.37791932059448,2.63269639065817,8.23779193205945,2.1656050955414
"26",4.75583864118896,0,0.509554140127389,0.233545647558386,0,0.106157112526539,0,0.0212314225053079,0,0,0.403397027600849,0,0.0849256900212314,0.0212314225053079,0.148619957537155,0,0,0.0212314225053079,0.0849256900212314,0.0212314225053079,0.0212314225053079,0.0636942675159236,2.71762208067941,4.26751592356688,0.169851380042463,1.25265392781316,3.22717622080679,3.75796178343949,2.78131634819533,0.467091295116773,0.0212314225053079,0,1.50743099787686,3.82165605095541,2.1656050955414,0.488322717622081,0.0849256900212314,1.23142250530786,2.18683651804671,0,0.106157112526539,0.0849256900212314,1.01910828025478,62.1443736730361
"27",2.80254777070064,0.0849256900212314,1.84713375796178,42.6326963906582,0.552016985138004,1.6135881104034,0,0.127388535031847,0.191082802547771,0.169851380042463,12.2505307855626,0.488322717622081,1.50743099787686,0.106157112526539,14.3099787685775,0.212314225053079,0.127388535031847,0.0212314225053079,0.0212314225053079,0.445859872611465,0.318471337579618,0,0.276008492569002,0.29723991507431,0.318471337579618,0.254777070063694,0.552016985138004,0.106157112526539,1.86836518046709,0.445859872611465,0.127388535031847,0,0.360934182590234,3.84288747346072,0.233545647558386,0.743099787685775,1.91082802547771,0.976645435244161,0.997876857749469,0,0.148619957537155,0.721868365180467,4.75583864118896,1.23142250530786
"28",1.91082802547771,0,0.0424628450106157,0.127388535031847,1.42250530785563,0,0,0.0636942675159236,1.99575371549894,0.721868365180467,0.212314225053079,0.403397027600849,1.86836518046709,1.6135881104034,4.07643312101911,9.27813163481953,37.6857749469214,0.679405520169851,0.212314225053079,6.98513800424628,5.81740976645435,6.96390658174098,2.54777070063694,1.46496815286624,0.870488322717622,0.785562632696391,1.42250530785563,0.59447983014862,0.360934182590234,1.0828025477707,0.997876857749469,0.127388535031847,1.33757961783439,1.8895966029724,0.934182590233546,0.552016985138004,1.04033970276008,0.233545647558386,0.382165605095541,0,0.127388535031847,0.743099787685775,0.382165605095541,0.0424628450106157
"Abundance_IQR",1.54458598726115,0.212314225053079,1.30573248407643,0.976645435244161,2.05414012738853,0.753715498938429,0.164543524416136,0.29723991507431,0.843949044585987,1.3588110403397,3.14225053078556,1.06687898089172,1.11464968152866,3.7208067940552,3.82165605095541,1.78343949044586,1.11995753715499,0.605095541401274,0.504246284501062,1.70912951167728,1.33757961783439,1.56581740976645,2.08067940552017,1.92144373673036,0.780254777070064,2.82908704883227,3.12101910828025,2.04352441613588,2.12845010615711,0.567940552016985,0.621019108280255,0.138004246284501,1.71974522292994,4.97346072186837,0.812101910828026,2.67515923566879,2.76539278131635,0.83864118895966,2.45222929936306,0.360934182590234,0.743099787685775,1.59766454352442,0.918259023354565,0.185774946921444
"Median_High_Group",180.5,111,117,117,185,220,117,84,190,91.5,117,133,263,88.5,205,190,363,315,185,220,315,267,187.5,180.5,190,187.5,213,185,173.5,267,446,363,176,215.5,190,180.5,241,147.5,252,154.5,210,176,213,185
"Median_Low_Group",238.5,220,190,210,241,176,190,215,176,225.5,190,241,162,252,180.5,185,133,147.5,210,176,147.5,133,193,200,176,208.5,183,190,205,133,162,133,190,180.5,176,205,162,241.5,129,215,185,190,161.5,190
