"PAX5"	"CD19"	"CD34"	"HLA-DR"	"CD24"	"CD43"	"CD38"	"TDT"	"CD58"	"IGMi"	"CD127"	"CD45"	"CD123"	"CD179a"	"tIKAROS"	"CD20"	"CD22"	"RAG1"	"CD179b"	"IGMs"	"TSLPR"	"CD79b"	"CD10"
"36"	1.32098061795333	1.50673847579523	0.979679982336286	1.98924594774016	1.41078941761267	1.58571572217738	1.4377535449424	1.40718134540474	1.07706532142883	0.5	0.5	0.686271356635528	0.541347256629481	0.658353639595094	0.502283050003197	0.5	0.5	0.5	0.74271837573216	0.5	0.5	0.5	0.68174691923787
"44"	1.64368218439676	1.29546327005214	1.50298176765125	1.95476367132469	1.57093699399321	2.01639594103326	1.6983678891653	0.958354964277286	1.0246005567003	0.510467460155193	0.5	1.32699973150023	0.5	1.72776943070841	0.542718060353423	0.5	0.5	0.5	1.73617331185863	0.5	0.5	0.5	0.775164344535197
"29"	1.23801037035305	1.46668062426992	0.5	1.80394160689722	1.84668623033062	1.70525790098915	1.13368856406964	0.5	0.638532902954767	1.61701126727954	0.5	0.555149527093309	0.5	1.2481170269239	0.5	0.5	0.5	0.5	0.875946249098658	0.5	0.5	0.5	0.547715229708351
"28"	1.34101789182685	1.30078285428765	0.5	1.74417892406777	2.33938226971533	2.4536749675428	1.79930426108315	0.58176069791079	1.55246701807364	1.66445089321735	0.5	0.5	0.5	0.956087413922639	0.5	0.5	0.5	0.5	0.626036731181609	0.5	0.5	0.5	0.691548739386196
"33"	1.89505960271812	1.54652032139062	0.957638672533237	1.50431258197174	1.6705029303142	1.70277647445046	1.27637421481745	0.584054274130386	0.896539183610879	0.5	0.5	0.5	0.600187243108024	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.994530644127758
"32"	1.48238321150019	1.01501780984876	0.5	1.18399774568274	1.50946546211042	1.50715944774006	1.25151609004354	0.582714194862713	0.572189602153019	1.98906340127139	0.718310159044416	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.27666419827477
"34"	1.38546524637668	0.851244512256866	0.552122448839147	1.3923427570954	1.52122786805586	1.30066798174199	1.26039271912796	1.22310623487786	1.06070750835552	1.1628113100551	0.5	0.5	0.5	1.36877418400236	0.5	0.5	0.5	0.5	0.733386602767248	1.20078483982461	0.5	0.5	0.812472000347399
"2"	0.5	1.06273180254201	0.5	1.58588916282571	1.41132741461357	1.55111554207473	0.987051179245544	1.6255930971581	0.687616921468273	1.11353202046356	0.5	0.5	0.5	1.21493875706593	0.5	0.635559316775997	0.5	0.5	1.27388495883423	0.5	0.5	0.5	1.01558457275471
"18"	2.06783274835465	0.6647971243072	0.5	0.5	1.6355778042494	1.87640374677807	1.73023270900581	0.521624979583685	1.12483112624779	0.5	2.45692108572117	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.623522484913322	0.5	0.5	1.37633598359282	1.85014424393157
"15"	1.88024735051231	1.02245837110099	1.85368784302416	2.70078407321359	1.0275310612789	1.80283837418192	1.42877792050698	1.91448013291186	0.897378117118104	1.70357651092157	1.15688435274299	0.5	0.5	1.13591952489238	0.5	0.5	0.5	0.5	0.620331269671173	0.565567076205166	1.32895895035312	1.09692963912315	1.36391662509501
"20"	1.0639554688341	1.13293416193242	1.04866355422773	1.34178667218783	0.992611745096487	1.19354273668399	1.18331573006755	1.15165821771689	1.05610172303381	0.5	1.22004612732074	0.5	1.53146320166991	0.795585052400334	0.5	0.5	0.5	0.5	0.584878757379129	0.5	0.5	0.5	1.19421036090614
"35"	1.00013046095032	0.675877880763676	1.44744681081472	2.68295137432996	1.89478286500553	1.38795134440202	0.893733723994701	0.806962610594717	0.887534530343861	1.49096935914133	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.733747371020594	0.5	0.5	1.0612595570288
"24"	1.10713889200379	1.05716166103022	1.53143787989303	2.22923223070136	1.72439049188467	1.48108063852965	1.68914514577609	0.743026783286436	1.4237202770186	0.519253775204004	2.60773122927533	0.5	0.5	0.893946542377125	0.5	0.5	0.5	0.5	0.866113462245915	0.5	0.75910727194364	1.01505389729321	0.926052935387387
"19"	0.529261675028466	0.5	1.6957954738623	3.26587270120961	1.38815767935525	1.53610063824928	1.87379225449493	0.5	1.77638550055945	0.638810767768986	0.5	1.30521014329293	2.29521249382147	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.572494353818906	0.5	1.58133653427795
"31"	1.44482269262317	0.888785182260938	1.0886117033183	2.13311610196747	1.69318273515783	1.16818409019609	2.07024631888587	0.767580084024924	0.903195457609229	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.04640597437739
"30"	1.04051518049185	0.784650415316938	0.54336439519126	2.14477388946841	1.89524237114644	0.773721480577626	2.45312530795618	0.5	0.87963274898298	0.5	0.529997478351289	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.21853234371059
"26"	0.868950867536313	0.708019249833267	0.5	2.83072009407487	1.52384382954468	1.29052782360502	2.18569845952474	0.5	0.763004292206834	0.5	2.64408402722055	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.80902064237148
"25"	0.5	0.5	0.878231720528463	2.11110584222767	0.746182540447597	0.627389654345058	1.43492218877534	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.04745700043956
"9"	0.538163558197478	0.5	0.5	1.43219700505427	0.571920192885481	1.41024511974604	0.97637968541393	0.5	0.808087189713666	0.5	1.84422237247084	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.59562345336367
"3"	1.89944780345233	1.88233322884123	0.5	2.4642825504716	0.733941805732667	0.506282487438622	1.35501836871929	0.5	0.5	2.03109962905039	1.12356016779803	1.62219817693907	0.5	0.5	0.5	1.95901000954779	0.624411592405571	0.5	0.5	2.19105189817414	0.5	0.5	0.5
"27"	0.848876063080727	0.5	0.5	1.38392606216574	1.76249516548344	0.583922909161134	1.62697075365199	0.5	0.548042473201297	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.62175537373401
"22"	0.60492286251547	0.5	0.5	1.94673772750712	1.88720522908279	0.602411230540188	1.49129768274629	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.636499940956215
"21"	0.578072068338911	0.5	0.5	1.09935272807408	0.744466209956792	0.5	0.668688514644516	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.5371322270479
"10"	0.540645600193294	0.5	0.5	2.20420638583141	0.527051962198111	0.776822109901243	0.882127514109906	0.5	0.5	0.5	1.90598346214597	0.5	1.56106495332289	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.37616454852172
"12"	1.75993861738669	0.5	0.5	1.43087599051403	0.696567774705059	1.52236038091104	2.16495564558178	0.544292610132089	0.640447177367096	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.514188884134242	0.5	0.508403451438101	1.18361360542562
"13"	0.5	0.5	0.5	1.46646199846435	0.5	1.54515125933356	3.09672421086715	0.5	0.850713043373689	0.5	0.970721084647102	1.5361253310555	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"7"	0.5	0.610913423322987	0.5	0.5	0.5	1.41328366763925	2.03331929796786	0.5	0.596022592358106	0.5	1.09381414342565	1.20956371938348	0.5	0.5	0.5	0.5	0.5	0.907884439521121	0.5	0.5	0.5	0.5	0.5
"17"	0.5	0.5	0.5	0.90087164219933	1.60253577142101	0.5	0.68222619577114	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"6"	0.625556084490695	0.5	0.5	0.596189811286605	0.5	0.672461381043001	2.46575815030183	0.5	0.5	0.5	0.522426039099147	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"16"	0.598755720271388	0.5	0.5	0.947521191575179	0.880163621041435	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"11"	0.5	0.5	0.5	1.10907205853357	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"4"	0.5	0.5	0.5	0.573271462093134	0.5	0.5	0.50560704667765	0.5	1.07628454291448	1.9517175083273	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.577721645588008
"5"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.642877904210573	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
